ID,User,Date,Tweet,Len
1337911126739324930,DianneMoore8562,2020-12-13 00:04:04,"RT @news_ntd: ""We are in a crucible moment in the history of the United States of America,"" Lt. General Michael #Flynn spoke in front of a…",139
1337910790762934273,Daminous_Purity,2020-12-13 00:02:44,"RT @news_ntd: #Election fraud summit presents #Evidence of #Violations.
“about 2,500 felons voting, about 66,000 underage registrants, 2,40…",140
1337910735746166784,ig33ku,2020-12-13 00:02:31,"#Election #Fraud #Biden

#Democrats Push DEMAND For Arresting #Trump Risking Igniting All Out #CivilWar, #Texas GOP… https://t.co/HsljgiMbpa",140
1337910694369488898,RogerV52,2020-12-13 00:02:21,"RT @PoliticsPollss: More Leave voters than Remainers have swung from the Tories to Labour since the last election, according to a major pol…",140
1337910617802375169,kazuyukikashiwa,2020-12-13 00:02:03,"RT @news_ntd: The march for #Trump Bus Tour made a stop in Pittsburgh, #Pennsylvania on Nov. 10 and hundreds of Trump supporters come out a…",140
1337910472016850946,Despise45,2020-12-13 00:01:28,"RT @SCVIndy: @Jim_Jordan @realDonaldTrump Here are @gop @HouseGOP republicans supporting trumps attack #Democracy 👇

They no longer respect…",140
1337910450277724162,Despise45,2020-12-13 00:01:23,"RT @SCVIndy: @realDonaldTrump Courts have thrown out 50+ cases for lack of evidence #voterfraud

https://t.co/pWrtcuwmQp

Now #SCOTUS throw…",140
1337910181116645381,Daminous_Purity,2020-12-13 00:00:19,"RT @news_ntd: ""We are in a crucible moment in the history of the United States of America,"" Lt. General Michael #Flynn spoke in front of a…",139
1337909849544400898,Banditcal27,2020-12-12 23:58:59,"RT @EpochTimes: “Secretary of State Jocelyn Benson said it happened by human error. We discovered that’s not true, that’s a lie.”

An attor…",140
1337909741117460486,PatriotMinded,2020-12-12 23:58:34,https://t.co/Vbp3FxOrjY #freedom #Constitution #stopthesteal #Republicans #democats #trump2020 #election… https://t.co/D48uZ0UlTB,129
1337909623165087744,pinthemix,2020-12-12 23:58:05,@IBMWatson #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/eN5f7o0MVP,140
1337909586083205120,pinthemix,2020-12-12 23:57:57,@IBMDeveloper #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/j69GtUdp8F,140
1337909423960801281,pinthemix,2020-12-12 23:57:18,@PhilipsPR #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/nivTtaYDF0,140
1337909351093334016,PhaedraXTeddy,2020-12-12 23:57:01,"RT @news_ntd: The march for #Trump Bus Tour made a stop in Pittsburgh, #Pennsylvania on Nov. 10 and hundreds of Trump supporters come out a…",140
1337909332231548928,ky_williams2,2020-12-12 23:56:56,"#TRUMP HOAX  AGAIN.... Sidney Powell’s secret ‘military intelligence expert,’ key to fraud claims in #election laws… https://t.co/ekdh0rpWRy",140
1337909313675771906,pinthemix,2020-12-12 23:56:52,@Philips #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather than… https://t.co/AraSGSGgfJ,140
1337909212584660993,ThePrisoner006,2020-12-12 23:56:28,"It's like watching an entire high school of 5,000 students wring their hands and whine, as 4 or 5 bullies steal the… https://t.co/dki6kg6Wrt",140
1337909202870706178,pinthemix,2020-12-12 23:56:25,@Paul_Bettany #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/WhKS8eh7kl,140
1337909155756089345,pinthemix,2020-12-12 23:56:14,@TimmyDaly #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/1DSSAXRURz,140
1337909018384244739,BillNeckles,2020-12-12 23:55:41,RT @davidfdobbs: @ScottPresler The rule of law has no place in today’s elections #election #DemocratsAreCorrupt,111
1337908958791491585,pinthemix,2020-12-12 23:55:27,@DonJohnson #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather t… https://t.co/PSt73b4l6h,140
1337908918413107202,ShezZK,2020-12-12 23:55:17,"RT @EpochTimes: “Secretary of State Jocelyn Benson said it happened by human error. We discovered that’s not true, that’s a lie.”

An attor…",140
1337908850427617291,LouKavar,2020-12-12 23:55:01,Trying to make senses of the #election as a person of faith. https://t.co/MHxtuWc7W6,84
1337908837987192833,pinthemix,2020-12-12 23:54:58,@SteveWinwood #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/eO8hCur1vi,140
1337908678867873792,pinthemix,2020-12-12 23:54:20,@BillOReilly #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/wJdXCvwa4Z,139
1337908533703000067,GPWriter,2020-12-12 23:53:46,don't forget these liars and their support of overturning a free and fair #election by #WethePeople...their seditio… https://t.co/l0VBT2hcO6,140
1337908049231687680,JT7504,2020-12-12 23:51:50,"""We are in a crucible moment in the history of the United States of America,"" Lt. General Michael #Flynn spoke in f… https://t.co/I8TiyXXZ3R",140
1337908042264883204,MImproxyble,2020-12-12 23:51:49,"RT @LGiaconda: That’s what we did, all over the country, when tRump was elected in 2016.
Then we went on to organizing and mass protests fo…",140
1337907778044780545,rojogamo,2020-12-12 23:50:46,"RT @news_ntd: ""We are in a crucible moment in the history of the United States of America,"" Lt. General Michael #Flynn spoke in front of a…",139
1337907666992160769,EdwardLeave,2020-12-12 23:50:19,"RT @PoliticsPollss: More Leave voters than Remainers have swung from the Tories to Labour since the last election, according to a major pol…",140
1337907616970924036,Despise45,2020-12-12 23:50:07,"RT @SCVIndy: Remembe existing electoral processes electing trump #2016election show Trump lost #Election2020

They had years to check #voti…",140
1337907550239526912,RichardKing633,2020-12-12 23:49:51,"RT @PoliticsPollss: More Leave voters than Remainers have swung from the Tories to Labour since the last election, according to a major pol…",140
1337907537396588544,Despise45,2020-12-12 23:49:48,"RT @SCVIndy: @Musc96 @Faster_Bunny Nobody has more business failures than trump

https://t.co/rzGzPoUuy7

Nobody lost more money personally…",140
1337907517280710659,RobertChernin,2020-12-12 23:49:43,“Not a single court decision has had a hearing yet. They haven’t heard  from a single witness. They haven’t looked… https://t.co/Q3q2KzKrQq,139
1337907444958236681,Despise45,2020-12-12 23:49:26,"RT @SCVIndy: Thankfully #SCOTUS Chief Justice John Roberts protected #Constitution

https://t.co/rg28GIHHWt

over lying trump

https://t.co…",140
1337907210492362752,pinthemix,2020-12-12 23:48:30,@PasadenaHumane #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rath… https://t.co/USdQ6TQJhm,140
1337907158520745984,pinthemix,2020-12-12 23:48:18,@PasPlayhouse #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/13HdgvpHhh,140
1337907065683996674,pinthemix,2020-12-12 23:47:56,@PasadenaGov #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/WGHo449kIU,139
1337907030074347521,pinthemix,2020-12-12 23:47:47,@PasStarNews #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/OyDoDK5sMj,139
1337906905402855425,pinthemix,2020-12-12 23:47:18,@thrashermag #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/S6vyMkVCtB,139
1337906887203819520,pinthemix,2020-12-12 23:47:13,@VANS_Europe #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/cccj59GizH,139
1337906870531411970,pinthemix,2020-12-12 23:47:09,@vanssurf #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather tha… https://t.co/c9fpLtcfl9,140
1337906852810518528,pinthemix,2020-12-12 23:47:05,@wsl #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather than sel… https://t.co/gXGzbfwE5b,140
1337906689333362689,pinthemix,2020-12-12 23:46:26,@MalibuRum #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/ckfVUdUiyB,140
1337906648392851457,pinthemix,2020-12-12 23:46:16,@MalibuSAR #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/vgB3Lp1QvH,140
1337906600804139009,pinthemix,2020-12-12 23:46:05,@TheMalibuTimes #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rath… https://t.co/HgjVywIByZ,140
1337906558450036736,pinthemix,2020-12-12 23:45:55,@CityMalibu #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather t… https://t.co/76SOAmFJht,140
1337906060556898306,AkonFenty,2020-12-12 23:43:56,"RT @MAGAawe: It’s NOT over. #MatthewDeperno says it makes his case more relevant, more crucial than ever before. His legal team was able to…",140
1337905614316564482,Despise45,2020-12-12 23:42:10,"RT @SCVIndy: @EdUrbanowski Remember trumpers are lied too endlessly by trump

https://t.co/Yz2dQOke91

and Fox News host👇

https://t.co/5dv…",140
1337905547727802371,GarySomeBody,2020-12-12 23:41:54,PROTEST &amp; MORE #live #protest #talkshows #podcast #election https://t.co/7OBsAOi6Z5 via @YouTube,100
1337905399652028418,AfcnViolet,2020-12-12 23:41:19,"RT @EpochTimes: “Secretary of State Jocelyn Benson said it happened by human error. We discovered that’s not true, that’s a lie.”

An attor…",140
1337905306794418176,angiesevers,2020-12-12 23:40:56,"RT @EpochTimes: “Secretary of State Jocelyn Benson said it happened by human error. We discovered that’s not true, that’s a lie.”

An attor…",140
1337905262141657089,pinthemix,2020-12-12 23:40:46,@rapplerdotcom #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rathe… https://t.co/IYLsEIeoTd,140
1337905231921725440,pinthemix,2020-12-12 23:40:39,@inquirerdotnet #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rath… https://t.co/Mlf6jvRU9i,140
1337905208395886592,pinthemix,2020-12-12 23:40:33,@LiveSmart #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/t1R2rcaby9,140
1337905188737146880,pinthemix,2020-12-12 23:40:28,@talk2GLOBE #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather t… https://t.co/ilaLG2VdfA,140
1337905142717272064,pinthemix,2020-12-12 23:40:17,@talkRADIO #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/asCCgYnldY,140
1337905106818224128,pinthemix,2020-12-12 23:40:09,@talkSPORT #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/cMioEwJ0zB,140
1337905057568714752,Neilfan12,2020-12-12 23:39:57,🏛️🙄 And the delusion continues. Will it ever end? This large crowd (probably 80%+ without #FaceMasks) is just a sma… https://t.co/SqpIadOaDi,140
1337905029953409024,pinthemix,2020-12-12 23:39:50,@DickieV #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather than… https://t.co/dH9WDBwwtF,140
1337904984793391110,pinthemix,2020-12-12 23:39:40,@JP_Books #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather tha… https://t.co/djTfgV4FDZ,140
1337904947925377026,RealPoliticFact,2020-12-12 23:39:31,"@MrAndyNgo @alfredobarleta For too long; US Democrats promote this in Democrat-controlled areas, enjoy and illegiti… https://t.co/88byHytdO2",140
1337904937364299779,Despise45,2020-12-12 23:39:28,"RT @SCVIndy: @realDonaldTrump Thankfully #SCOTUS Chief Justice John Roberts protected #Constitution

https://t.co/GrFATvwlnV

over lying tr…",140
1337904878727745538,pinthemix,2020-12-12 23:39:14,@UncleRUSH #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/JGUyE4FSt2,140
1337904870578380803,Despise45,2020-12-12 23:39:12,"RT @SCVIndy: From @HuffPost

https://t.co/RycZh3XP3Y

Recognizing trump assertions #voterfraud lack any evidence nullifying #votes

Thankfu…",140
1337904787023515649,pinthemix,2020-12-12 23:38:52,@Nigella_Lawson #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rath… https://t.co/JeUm6XwyTc,140
1337904764512694272,pinthemix,2020-12-12 23:38:47,@jamieoliver #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/Uco5seuFEJ,139
1337904728231952384,pinthemix,2020-12-12 23:38:38,@RushMedical #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/G54gEN97nY,139
1337904394902204417,pinthemix,2020-12-12 23:37:19,@HarryWinston #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/g0Ici8qFcZ,140
1337904306163392512,JFortin670,2020-12-12 23:36:58,"Trump Counted on the Courts to Deliver Him a Win. He Lost.

#checks #balances #judicial #election #leadership https://t.co/28QsYEe685",133
1337904279458205697,pinthemix,2020-12-12 23:36:51,@NBCS49ers #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/6HNLgZHJEY,140
1337904262639099904,pinthemix,2020-12-12 23:36:47,@JoeMontana #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather t… https://t.co/uRQPekst4j,140
1337904169038954496,LGiaconda,2020-12-12 23:36:25,"That’s what we did, all over the country, when tRump was elected in 2016.
Then we went on to organizing and mass pr… https://t.co/cUVl5V3oAS",140
1337904153587113984,pinthemix,2020-12-12 23:36:21,@FrankPallone #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/3WrjAbLIeO,140
1337904121571991553,pinthemix,2020-12-12 23:36:14,@RepDianaDeGette #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rat… https://t.co/4ij0GWoiMM,140
1337904077162737664,pinthemix,2020-12-12 23:36:03,@emmymhartman #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/yog6FANVzJ,140
1337904027271499777,pinthemix,2020-12-12 23:35:51,@DianaVickers #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/mTcserTPV3,140
1337903993779941377,JFortin670,2020-12-12 23:35:43,"It’s Not Just #Trump’s War on #Democracy Anymore

#free #fair #balanced #honest #election #system #america https://t.co/zfzhA29kNm",130
1337903971147497472,pinthemix,2020-12-12 23:35:38,@dianasilvers13 #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rath… https://t.co/BjcpfF44mr,140
1337903924552949760,pinthemix,2020-12-12 23:35:27,@jamiemillmusic #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rath… https://t.co/r34Tg0dC6K,140
1337903906181935104,pinthemix,2020-12-12 23:35:22,@abcholmes #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/pE3ZyHzGCj,140
1337903878851870720,pinthemix,2020-12-12 23:35:16,@AntiBullyingPro #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rat… https://t.co/7wZ1XJtafm,140
1337903833524043778,pinthemix,2020-12-12 23:35:05,@heyadiana #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/IrakE7cMUw,140
1337903818760200192,CraigChamberlin,2020-12-12 23:35:02,"WATCH: Expert Data Analyst Says He'd ""Rather Resign"" Than Certify Election Results, He'd ""Bet His Life"" On Election… https://t.co/ZNPiCDPpnb",140
1337903787499945985,pinthemix,2020-12-12 23:34:54,@dianabutlerbass #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rat… https://t.co/ODXvaczhs8,140
1337903750996901889,pinthemix,2020-12-12 23:34:45,@Writer_DG #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/6cUQyq76Ra,140
1337903709787811841,pinthemix,2020-12-12 23:34:36,@DianaPenty #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather t… https://t.co/Chns3hhikL,140
1337903699071524864,cjfroude1,2020-12-12 23:34:33,"#JoeBiden Didn't Win The #Presidency! The #Democrats Rigged The #Election In Order To Remove Him Quickly, &amp; Replace… https://t.co/mtkJFysNVe",144
1337903636760825856,pinthemix,2020-12-12 23:34:18,@CharlizeAfrica #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rath… https://t.co/izUoA3I3SW,140
1337903610340896768,pinthemix,2020-12-12 23:34:12,@LivTyler #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather tha… https://t.co/GhCLEuEo4J,140
1337903562882367488,pinthemix,2020-12-12 23:34:01,@Paula_Deen #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather t… https://t.co/fludGxm3dS,140
1337903519907545088,pinthemix,2020-12-12 23:33:50,@trishayearwood #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rath… https://t.co/CT8BVgYrhg,140
1337903409404411904,pinthemix,2020-12-12 23:33:24,@TasteOfCountry #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rath… https://t.co/3vFDqvqPBM,140
1337903390597271552,lasunshinebr,2020-12-12 23:33:20,RT @MurphreeMicah: Donald Trump Prophetic Update #Donald Trump #America #Election https://t.co/h7lh7lF90n via @YouTube,118
1337903381449330690,pinthemix,2020-12-12 23:33:17,@FaithHill #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/XEQS7drG08,140
1337903336180207616,pinthemix,2020-12-12 23:33:07,@rachelhunterx #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rathe… https://t.co/RNPidE3yR8,140
1337903295176781833,IAM__Network,2020-12-12 23:32:57,"RT Via: https://t.co/iJ9aGn11Dp

The legal team led by SidneyPowell1 plans to appeal the dismissal of #Arizona's… https://t.co/fhbLm6vXrf",137
1337903285869699072,hershey_2,2020-12-12 23:32:55,"RT @EpochTimes: The legal team led by @SidneyPowell1 plans to appeal the dismissal of #Arizona's #Election lawsuit.

Powell’s co-counsel sa…",140
1337903281943629825,pinthemix,2020-12-12 23:32:54,@MiaFarrow #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/uloD6ZHtls,140
1337903263119679489,pinthemix,2020-12-12 23:32:49,@Elizbethperkins #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rat… https://t.co/oprWXe2e3T,140
1337903139421229056,pinthemix,2020-12-12 23:32:20,@kirstiealley #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/scUcVv0LZP,140
1337903114221879297,pinthemix,2020-12-12 23:32:14,@DENISE_RICHARDS #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rat… https://t.co/u09J2qme3R,140
1337903022236549122,pinthemix,2020-12-12 23:31:52,@charliesheen #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/XorrsY6HxV,140
1337902887708475393,JessicaPasu,2020-12-12 23:31:20,"RT @news_ntd: The march for #Trump Bus Tour made a stop in Pittsburgh, #Pennsylvania on Nov. 10 and hundreds of Trump supporters come out a…",140
1337902875402412032,pinthemix,2020-12-12 23:31:17,@asmall_word #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/M0EZVtgTso,139
1337902840388399106,MurphreeMicah,2020-12-12 23:31:08,Donald Trump Prophetic Update #Donald Trump #America #Election https://t.co/h7lh7lF90n via @YouTube,99
1337902830191923201,pinthemix,2020-12-12 23:31:06,@mslaurabliss #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/2gxviUvxcS,140
1337902686784524289,pinthemix,2020-12-12 23:30:32,@Sephora #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather than… https://t.co/ima6ZLd7e9,140
1337902667905961984,pinthemix,2020-12-12 23:30:27,@Kiehls #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather than… https://t.co/z5J2e03AYT,139
1337902637430128640,pinthemix,2020-12-12 23:30:20,@FreshBeauty #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/o0lFq2zAtt,139
1337902628605485060,pabloromeror,2020-12-12 23:30:18,"RT @EpochTimes: “Secretary of State Jocelyn Benson said it happened by human error. We discovered that’s not true, that’s a lie.”

An attor…",140
1337902610452520965,MArreazaPlanas,2020-12-12 23:30:14,"RT @EpochTimes: “Secretary of State Jocelyn Benson said it happened by human error. We discovered that’s not true, that’s a lie.”

An attor…",140
1337902553992994817,BiIndia,2020-12-12 23:30:00,"'No Wisdom, No Courage!': #Trump lashes out at the Supreme Court after it rejected a Texas bid to overturn the… https://t.co/6VVPHw8j9s",135
1337902546988408832,DuellMichael,2020-12-12 23:29:58,RT @davidfdobbs: @ScottPresler The rule of law has no place in today’s elections #election #DemocratsAreCorrupt,111
1337902531528298499,prometeoblue,2020-12-12 23:29:55,RT @davidfdobbs: @ScottPresler The rule of law has no place in today’s elections #election #DemocratsAreCorrupt,111
1337902490977619968,pinthemix,2020-12-12 23:29:45,@JLo #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather than sel… https://t.co/PNINpAJ6kZ,140
1337902368734605313,pinthemix,2020-12-12 23:29:16,@JulioIglesias #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rathe… https://t.co/qvYCLz5Aw3,140
1337902311754977280,pinthemix,2020-12-12 23:29:02,@ricky_martin #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/NUBjbPD0Yk,140
1337902299482648579,davidfdobbs,2020-12-12 23:28:59,@ScottPresler The rule of law has no place in today’s elections #election #DemocratsAreCorrupt,94
1337902272194502662,Angela81702575,2020-12-12 23:28:53,"RT @EpochTimes: “Secretary of State Jocelyn Benson said it happened by human error. We discovered that’s not true, that’s a lie.”

An attor…",140
1337902261754679296,pinthemix,2020-12-12 23:28:50,@shakira #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather than… https://t.co/zqcmDuDHhT,140
1337902238140788736,pinthemix,2020-12-12 23:28:45,@TheSlyStallone #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rath… https://t.co/Eo4Vw7Zsuf,140
1337902215399317505,pinthemix,2020-12-12 23:28:39,@Schwarzenegger #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rath… https://t.co/PZ1q2ve84X,140
1337902087129059329,natsallnews,2020-12-12 23:28:09,"#PresidentTRUMP FLIES OVER #DC #MILLION #MAGA #MARCH #RAGE AGAINST #ELECTION #RESULTS https://t.co/h7HDEGVNgH 

It… https://t.co/6gNk1wwjZ5",139
1337901907176669185,sumeranomikoto,2020-12-12 23:27:26,"RT @news_ntd: #Election fraud summit presents #Evidence of #Violations.
“about 2,500 felons voting, about 66,000 underage registrants, 2,40…",140
1337901791397126144,pinthemix,2020-12-12 23:26:58,@ArnoldPalmer #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/B5Q0lSkLyr,140
1337901739958128643,pinthemix,2020-12-12 23:26:46,@PalmerReport #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather… https://t.co/l7u8XdEGqD,140
1337901552384688129,vct20190322,2020-12-12 23:26:01,"RT @EpochTimes: The legal team led by @SidneyPowell1 plans to appeal the dismissal of #Arizona's #Election lawsuit.

Powell’s co-counsel sa…",140
1337901368586059778,pstungqlda,2020-12-12 23:25:17,"RT @EpochTimes: “Secretary of State Jocelyn Benson said it happened by human error. We discovered that’s not true, that’s a lie.”

An attor…",140
1337901238084571151,MissouriLiberty,2020-12-12 23:24:46,"‘There’s An Accountability Tidal Wave Coming’—Ali Alexander, National Organizer of ‘Stop the Steal’

@ali… https://t.co/Uh1swQ12o9",130
1337901192526131203,PatrickOHenryTX,2020-12-12 23:24:35,"RT @EpochTimes: “Secretary of State Jocelyn Benson said it happened by human error. We discovered that’s not true, that’s a lie.”

An attor…",140
1337900880096604163,dfhall07,2020-12-12 23:23:21,"RT @EpochTimes: “Secretary of State Jocelyn Benson said it happened by human error. We discovered that’s not true, that’s a lie.”

An attor…",140
1337900771283787776,rose_bridget,2020-12-12 23:22:55,"RT @EpochTimes: “Secretary of State Jocelyn Benson said it happened by human error. We discovered that’s not true, that’s a lie.”

An attor…",140
1337900759334064128,pinthemix,2020-12-12 23:22:52,@PSTramway #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rather th… https://t.co/sdgpsU0egD,140
1337900699129004032,pinthemix,2020-12-12 23:22:38,@NBCPalmSprings #Election 2020 Have you considered write in votes. Ballots in which voters wrote in candidates rath… https://t.co/QPX8ejWCpS,140
1337900549237194753,Kegan05,2020-12-12 23:22:02,#JoyReid calls for top 2 congressional #Republicans to be #stripped of #positions after #plot to #overturn the… https://t.co/uyyozKQ8Mj,135
1337899552570007552,Yan__Lu,2020-12-12 23:18:04,"RT @news_ntd: ""We are in a crucible moment in the history of the United States of America,"" Lt. General Michael #Flynn spoke in front of a…",139
1337899542679748608,FD_GovtCrisis,2020-12-12 23:18:02,"FutureDanger Indicator: ELECTIONS are STOLEN
HeatMap Column 1&gt; https://t.co/m1N8BAZqkg
 #Election #ElectionFraud… https://t.co/4gZgVKOa4H",140
1337899526829568002,AppleRTweet,2020-12-12 23:17:58,"RT @SeeMatthew1022: I love the United Free States of America and my @POTUS, @RealDonaldTrump!

#ArmyNavyGame #Trump #Biden #Election #BTS #…",140
1337899509913796613,flyingeze,2020-12-12 23:17:54,"Trump loses another case challenging election results in latest legal rebuke | US news
#case #challenging… https://t.co/acib1s8F8U",130
1337899478896918528,SeeMatthew1022,2020-12-12 23:17:47,"I love the United Free States of America and my @POTUS, @RealDonaldTrump!

#ArmyNavyGame #Trump #Biden #Election… https://t.co/42DFJSgUo9",137
1337899121328365568,heavysound_dept,2020-12-12 23:16:22,"RT @EpochTimes: “Secretary of State Jocelyn Benson said it happened by human error. We discovered that’s not true, that’s a lie.”

An attor…",140
